Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	3.000	1	28.65500	1	35.816002	1	191.000	1	0.01000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	4.000	1	28.65500	1	35.816002	1	191.000	1	0.01000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	5.000	1	28.65400	1	35.814999	1	191.100	1	0.01000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	6.000	1	28.65200	1	35.814999	1	191.100	1	0.01000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	7.000	1	28.65000	1	35.814999	1	191.100	1	0.01000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	8.000	1	28.64700	1	35.814999	1	191.100	1	0.01000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	9.000	1	28.64600	1	35.813999	1	191.200	1	0.01000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	10.000	1	28.64300	1	35.813999	1	191.300	1	0.01000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	11.000	1	28.63700	1	35.813000	1	191.400	1	0.02000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	12.000	1	28.62900	1	35.812000	1	191.600	1	0.02000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	13.000	1	28.62000	1	35.812000	1	191.600	1	0.02000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	14.000	1	28.61500	1	35.812000	1	191.600	1	0.02000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	15.000	1	28.61100	1	35.812000	1	191.600	1	0.02000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	16.000	1	28.61000	1	35.812000	1	191.600	1	0.02000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	17.000	1	28.60900	1	35.812000	1	191.700	1	0.02000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	18.000	1	28.60700	1	35.812000	1	191.700	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	19.000	1	28.60600	1	35.813000	1	191.700	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	20.000	1	28.60600	1	35.813000	1	191.700	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	21.000	1	28.60500	1	35.813999	1	191.700	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	22.000	1	28.60500	1	35.813999	1	191.700	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	23.000	1	28.60500	1	35.813999	1	191.700	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	24.000	1	28.60500	1	35.813999	1	191.700	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	25.000	1	28.60500	1	35.813999	1	191.700	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	26.000	1	28.60500	1	35.813999	1	191.700	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	27.000	1	28.60400	1	35.813999	1	191.600	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	28.000	1	28.60400	1	35.813999	1	191.500	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	29.000	1	28.60300	1	35.813999	1	191.500	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	30.000	1	28.60300	1	35.814999	1	191.500	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	31.000	1	28.60200	1	35.814999	1	191.500	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	32.000	1	28.60100	1	35.814999	1	191.600	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	33.000	1	28.60100	1	35.814999	1	191.600	1	0.03000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	34.000	1	28.60000	1	35.814999	1	191.700	1	0.03000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	35.000	1	28.60000	1	35.814999	1	191.700	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	36.000	1	28.59900	1	35.814999	1	191.600	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	37.000	1	28.59900	1	35.814999	1	191.600	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	38.000	1	28.59900	1	35.816002	1	191.600	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	39.000	1	28.60000	1	35.816002	1	191.500	1	0.03000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	40.000	1	28.60000	1	35.816002	1	191.500	1	0.04000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	41.000	1	28.60000	1	35.816002	1	191.500	1	0.04000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	42.000	1	28.60100	1	35.816002	1	191.400	1	0.04000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	43.000	1	28.60100	1	35.817001	1	191.300	1	0.04000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	44.000	1	28.60100	1	35.817001	1	191.200	1	0.04000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	45.000	1	28.60100	1	35.816002	1	191.200	1	0.04000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	46.000	1	28.60000	1	35.816002	1	191.200	1	0.04000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	47.000	1	28.60000	1	35.816002	1	191.100	1	0.04000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	48.000	1	28.59900	1	35.816002	1	191.100	1	0.04000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	49.000	1	28.59800	1	35.814999	1	191.000	1	0.04000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	50.000	1	28.59600	1	35.814999	1	191.000	1	0.04000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	51.000	1	28.59600	1	35.814999	1	191.100	1	0.04000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	52.000	1	28.59600	1	35.814999	1	191.200	1	0.04000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	53.000	1	28.59600	1	35.814999	1	191.300	1	0.04000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	54.000	1	28.59600	1	35.814999	1	191.300	1	0.04000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	55.000	1	28.59500	1	35.816002	1	191.400	1	0.04000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	56.000	1	28.59500	1	35.816002	1	191.300	1	0.05000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	57.000	1	28.59500	1	35.816002	1	191.300	1	0.05000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	58.000	1	28.59500	1	35.816002	1	191.200	1	0.05000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	59.000	1	28.59500	1	35.817001	1	191.100	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	60.000	1	28.59500	1	35.817001	1	191.000	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	61.000	1	28.59500	1	35.817001	1	191.100	1	0.05000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	62.000	1	28.58500	1	35.820000	1	191.200	1	0.05000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	63.000	1	28.55200	1	35.831001	1	191.600	1	0.05000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	64.000	1	28.48300	1	35.860001	1	191.900	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	65.000	1	28.40800	1	35.896000	1	192.200	1	0.06000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	66.000	1	28.34800	1	35.930000	1	192.400	1	0.06000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	67.000	1	28.31600	1	35.951000	1	192.500	1	0.06000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	68.000	1	28.29400	1	35.969002	1	192.600	1	0.07000	1		9	0.074000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	69.000	1	28.25300	1	36.018002	1	192.700	1	0.07000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	70.000	1	28.18300	1	36.089001	1	192.900	1	0.07000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	71.000	1	28.11400	1	36.153999	1	193.300	1	0.08000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	72.000	1	28.05600	1	36.182999	1	194.100	1	0.08000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	73.000	1	28.02300	1	36.183998	1	195.100	1	0.09000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	74.000	1	27.98700	1	36.181999	1	196.100	1	0.09000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	75.000	1	27.94800	1	36.172001	1	197.100	1	0.09000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	76.000	1	27.88200	1	36.153999	1	198.000	1	0.09000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	77.000	1	27.81200	1	36.138000	1	198.700	1	0.09000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	78.000	1	27.75400	1	36.132000	1	199.300	1	0.09000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	79.000	1	27.73300	1	36.132000	1	199.700	1	0.10000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	80.000	1	27.71500	1	36.133999	1	199.800	1	0.10000	1		9	0.078000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	81.000	1	27.70400	1	36.138000	1	199.900	1	0.10000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	82.000	1	27.69700	1	36.140999	1	199.800	1	0.10000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	83.000	1	27.69500	1	36.158001	1	199.600	1	0.10000	1		9	0.074000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	84.000	1	27.72200	1	36.195999	1	199.100	1	0.10000	1		9	0.073000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	85.000	1	27.76000	1	36.235001	1	198.600	1	0.11000	1		9	0.072000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	86.000	1	27.79700	1	36.257999	1	198.200	1	0.11000	1		9	0.071000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	87.000	1	27.80800	1	36.259998	1	197.800	1	0.11000	1		9	0.071000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	88.000	1	27.80000	1	36.257999	1	197.200	1	0.11000	1		9	0.071000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	89.000	1	27.78100	1	36.256001	1	196.500	1	0.12000	1		9	0.071000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	90.000	1	27.75300	1	36.254002	1	195.900	1	0.12000	1		9	0.071000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	91.000	1	27.72600	1	36.251999	1	195.300	1	0.12000	1		9	0.071000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	92.000	1	27.70100	1	36.240002	1	195.000	1	0.13000	1		9	0.071000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	93.000	1	27.63200	1	36.223000	1	194.800	1	0.13000	1		9	0.071000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	94.000	1	27.55100	1	36.201000	1	194.600	1	0.14000	1		9	0.072000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	95.000	1	27.44600	1	36.189999	1	194.400	1	0.15000	1		9	0.073000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	96.000	1	27.35500	1	36.181999	1	194.200	1	0.16000	1		9	0.073000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	97.000	1	27.27600	1	36.181000	1	194.100	1	0.17000	1		9	0.074000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	98.000	1	27.19000	1	36.181999	1	194.100	1	0.18000	1		9	0.075000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	99.000	1	27.09100	1	36.186001	1	193.900	1	0.19000	1		9	0.076000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	100.000	1	26.94400	1	36.191002	1	193.600	1	0.20000	1		9	0.077000	1		9		9		9	1
GA02	RP321352	C	2010-06-28T14:16:00	309.53140	9.54620	101.000	1	26.80200	1	36.201000	1	192.800	1	0.21000	1		9	0.078000	1		9		9		9	1
