Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	7.000	1	28.78000	1	35.689999	1	196.800	1	0.04000	1		9	0.071000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	8.000	1	28.77900	1	35.692001	1	196.800	1	0.04000	1		9	0.071000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	9.000	1	28.77700	1	35.695000	1	196.800	1	0.04000	1		9	0.071000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	10.000	1	28.77300	1	35.698002	1	196.800	1	0.04000	1		9	0.071000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	11.000	1	28.77000	1	35.702999	1	196.800	1	0.04000	1		9	0.071000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	12.000	1	28.76700	1	35.709999	1	196.800	1	0.04000	1		9	0.070000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	13.000	1	28.76500	1	35.716000	1	196.800	1	0.04000	1		9	0.070000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	14.000	1	28.76400	1	35.723000	1	196.800	1	0.04000	1		9	0.070000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	15.000	1	28.76200	1	35.730999	1	197.000	1	0.04000	1		9	0.069000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	16.000	1	28.76000	1	35.741001	1	197.400	1	0.04000	1		9	0.069000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	17.000	1	28.75800	1	35.750999	1	197.700	1	0.04000	1		9	0.069000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	18.000	1	28.75500	1	35.761002	1	197.800	1	0.04000	1		9	0.069000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	19.000	1	28.75000	1	35.773998	1	197.800	1	0.04000	1		9	0.068000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	20.000	1	28.74000	1	35.792000	1	197.800	1	0.05000	1		9	0.068000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	21.000	1	28.72600	1	35.813999	1	198.000	1	0.05000	1		9	0.068000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	22.000	1	28.70800	1	35.832001	1	198.100	1	0.05000	1		9	0.068000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	23.000	1	28.69100	1	35.844002	1	198.300	1	0.05000	1		9	0.068000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	24.000	1	28.67800	1	35.852001	1	198.400	1	0.05000	1		9	0.069000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	25.000	1	28.66600	1	35.860001	1	198.600	1	0.05000	1		9	0.069000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	26.000	1	28.65000	1	35.866001	1	199.000	1	0.05000	1		9	0.070000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	27.000	1	28.63500	1	35.869999	1	199.300	1	0.05000	1		9	0.071000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	28.000	1	28.62100	1	35.873001	1	199.700	1	0.05000	1		9	0.071000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	29.000	1	28.60600	1	35.877998	1	199.800	1	0.06000	1		9	0.072000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	30.000	1	28.58600	1	35.883999	1	199.900	1	0.06000	1		9	0.073000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	31.000	1	28.56400	1	35.890999	1	200.000	1	0.06000	1		9	0.073000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	32.000	1	28.54300	1	35.896999	1	200.300	1	0.06000	1		9	0.074000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	33.000	1	28.52200	1	35.902000	1	200.600	1	0.06000	1		9	0.075000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	34.000	1	28.50300	1	35.908001	1	201.000	1	0.07000	1		9	0.076000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	35.000	1	28.48500	1	35.916000	1	201.200	1	0.07000	1		9	0.077000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	36.000	1	28.45900	1	35.925999	1	201.300	1	0.08000	1		9	0.077000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	37.000	1	28.40400	1	35.942001	1	201.500	1	0.08000	1		9	0.078000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	38.000	1	28.31800	1	35.966000	1	201.900	1	0.08000	1		9	0.078000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	39.000	1	28.22400	1	35.998001	1	202.400	1	0.08000	1		9	0.079000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	40.000	1	28.08300	1	36.056000	1	202.900	1	0.08000	1		9	0.079000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	41.000	1	27.88900	1	36.122002	1	204.000	1	0.08000	1		9	0.080000	1		9		9		9	1
GA02	RC057172	C	2011-03-25T21:08:00	331.08279	-2.65050	42.000	1	27.66200	1	36.179001	1	205.100	1	0.09000	1		9	0.083000	1		9		9		9	1
