Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA02	RC057062	C	2011-03-11T02:17:00	317.57681	-39.96480	8.000	1	21.45200	1	34.720001	1	223.900	1	0.04000	1		9	0.102000	1		9		9		9	1
GA02	RC057062	C	2011-03-11T02:17:00	317.57681	-39.96480	9.000	1	21.45000	1	34.722000	1	223.900	1	0.04000	1		9	0.102000	1		9		9		9	1
GA02	RC057062	C	2011-03-11T02:17:00	317.57681	-39.96480	10.000	1	21.44600	1	34.728001	1	223.800	1	0.04000	1		9	0.101000	1		9		9		9	1
GA02	RC057062	C	2011-03-11T02:17:00	317.57681	-39.96480	11.000	1	21.43500	1	34.736000	1	223.800	1	0.04000	1		9	0.101000	1		9		9		9	1
GA02	RC057062	C	2011-03-11T02:17:00	317.57681	-39.96480	12.000	1	21.40100	1	34.756001	1	223.700	1	0.04000	1		9	0.100000	1		9		9		9	1
GA02	RC057062	C	2011-03-11T02:17:00	317.57681	-39.96480	13.000	1	21.34100	1	34.771999	1	223.600	1	0.04000	1		9	0.099000	1		9		9		9	1
GA02	RC057062	C	2011-03-11T02:17:00	317.57681	-39.96480	14.000	1	21.27800	1	34.784000	1	223.600	1	0.04000	1		9	0.097000	1		9		9		9	1
GA02	RC057062	C	2011-03-11T02:17:00	317.57681	-39.96480	15.000	1	21.22500	1	34.783001	1	223.700	1	0.04000	1		9	0.094000	1		9		9		9	1
GA02	RC057062	C	2011-03-11T02:17:00	317.57681	-39.96480	16.000	1	21.18100	1	34.778000	1	223.900	1	0.04000	1		9	0.091000	1		9		9		9	1
GA02	RC057062	C	2011-03-11T02:17:00	317.57681	-39.96480	17.000	1	21.14500	1	34.771999	1	224.200	1	0.04000	1		9	0.090000	1		9		9		9	1
GA02	RC057062	C	2011-03-11T02:17:00	317.57681	-39.96480	18.000	1	21.12400	1	34.768002	1	224.500	1	0.04000	1		9	0.089000	1		9		9		9	1
GA02	RC057062	C	2011-03-11T02:17:00	317.57681	-39.96480	19.000	1	21.09800	1	34.769001	1	224.700	1	0.04000	1		9	0.089000	1		9		9		9	1
