Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA02	RC057092	C	2011-03-14T18:45:00	322.54370	-32.09200	8.000	1	23.84800	1	35.970001	1	210.300	1	0.02000	1		9	0.080000	1		9		9		9	1
GA02	RC057092	C	2011-03-14T18:45:00	322.54370	-32.09200	9.000	1	23.84700	1	35.970001	1	210.300	1	0.02000	1		9	0.080000	1		9		9		9	1
GA02	RC057092	C	2011-03-14T18:45:00	322.54370	-32.09200	10.000	1	23.84400	1	35.970001	1	210.300	1	0.02000	1		9	0.080000	1		9		9		9	1
GA02	RC057092	C	2011-03-14T18:45:00	322.54370	-32.09200	11.000	1	23.83200	1	35.971001	1	210.400	1	0.02000	1		9	0.080000	1		9		9		9	1
GA02	RC057092	C	2011-03-14T18:45:00	322.54370	-32.09200	12.000	1	23.80400	1	35.972000	1	210.500	1	0.02000	1		9	0.080000	1		9		9		9	1
GA02	RC057092	C	2011-03-14T18:45:00	322.54370	-32.09200	13.000	1	23.77700	1	35.972000	1	210.500	1	0.02000	1		9	0.080000	1		9		9		9	1
GA02	RC057092	C	2011-03-14T18:45:00	322.54370	-32.09200	14.000	1	23.75400	1	35.973000	1	210.700	1	0.02000	1		9	0.080000	1		9		9		9	1
GA02	RC057092	C	2011-03-14T18:45:00	322.54370	-32.09200	15.000	1	23.74800	1	35.973999	1	210.700	1	0.02000	1		9	0.081000	1		9		9		9	1
GA02	RC057092	C	2011-03-14T18:45:00	322.54370	-32.09200	16.000	1	23.74400	1	35.974998	1	210.600	1	0.02000	1		9	0.081000	1		9		9		9	1
GA02	RC057092	C	2011-03-14T18:45:00	322.54370	-32.09200	17.000	1	23.74000	1	35.974998	1	210.500	1	0.02000	1		9	0.081000	1		9		9		9	1
GA02	RC057092	C	2011-03-14T18:45:00	322.54370	-32.09200	18.000	1	23.73600	1	35.976002	1	210.600	1	0.02000	1		9	0.081000	1		9		9		9	1
GA02	RC057092	C	2011-03-14T18:45:00	322.54370	-32.09200	19.000	1	23.73200	1	35.976002	1	210.700	1	0.02000	1		9	0.081000	1		9		9		9	1
GA02	RC057092	C	2011-03-14T18:45:00	322.54370	-32.09200	20.000	1	23.72900	1	35.977001	1	210.700	1	0.02000	1		9	0.081000	1		9		9		9	1
