Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	3.000	1	10.65500	1	33.986000	1	282.500	1	0.45000	1		9	0.266000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	4.000	1	10.67900	1	33.987000	1	282.300	1	0.45000	1		9	0.265000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	5.000	1	10.71300	1	33.987999	1	282.000	1	0.45000	1		9	0.264000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	6.000	1	10.72500	1	33.987999	1	282.000	1	0.46000	1		9	0.263000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	7.000	1	10.62400	1	33.986000	1	282.000	1	0.46000	1		9	0.263000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	8.000	1	10.46500	1	33.979000	1	282.100	1	0.47000	1		9	0.266000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	9.000	1	10.27900	1	33.971001	1	282.300	1	0.48000	1		9	0.269000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	10.000	1	10.17400	1	33.965000	1	282.500	1	0.49000	1		9	0.273000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	11.000	1	10.11300	1	33.964001	1	282.800	1	0.50000	1		9	0.274000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	12.000	1	10.07300	1	33.964001	1	283.500	1	0.51000	1		9	0.274000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	13.000	1	10.05100	1	33.965000	1	284.700	1	0.52000	1		9	0.273000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	14.000	1	10.04000	1	33.966000	1	285.900	1	0.52000	1		9	0.273000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	15.000	1	10.03500	1	33.966999	1	286.600	1	0.52000	1		9	0.273000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	16.000	1	10.02500	1	33.966999	1	286.600	1	0.52000	1		9	0.273000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	17.000	1	10.01500	1	33.967999	1	286.600	1	0.52000	1		9	0.273000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	18.000	1	10.00400	1	33.967999	1	286.600	1	0.52000	1		9	0.273000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	19.000	1	9.99500	1	33.967999	1	286.700	1	0.53000	1		9	0.273000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	20.000	1	9.98700	1	33.967999	1	287.100	1	0.53000	1		9	0.274000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	21.000	1	9.97400	1	33.969002	1	287.400	1	0.54000	1		9	0.274000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	22.000	1	9.94600	1	33.969002	1	287.600	1	0.54000	1		9	0.274000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	23.000	1	9.90300	1	33.970001	1	287.800	1	0.54000	1		9	0.273000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	24.000	1	9.85100	1	33.970001	1	287.900	1	0.54000	1		9	0.271000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	25.000	1	9.80700	1	33.971001	1	288.100	1	0.54000	1		9	0.268000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	26.000	1	9.77500	1	33.971001	1	288.200	1	0.55000	1		9	0.267000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	27.000	1	9.75800	1	33.971001	1	288.300	1	0.56000	1		9	0.266000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	28.000	1	9.75200	1	33.971001	1	288.300	1	0.57000	1		9	0.266000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	29.000	1	9.74500	1	33.971001	1	288.200	1	0.59000	1		9	0.264000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	30.000	1	9.73400	1	33.971001	1	288.100	1	0.59000	1		9	0.261000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	31.000	1	9.72100	1	33.971001	1	288.000	1	0.59000	1		9	0.257000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	32.000	1	9.71100	1	33.971001	1	288.000	1	0.59000	1		9	0.251000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	33.000	1	9.70800	1	33.971001	1	288.100	1	0.58000	1		9	0.246000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	34.000	1	9.70500	1	33.971001	1	288.200	1	0.58000	1		9	0.241000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	35.000	1	9.70000	1	33.971001	1	288.200	1	0.57000	1		9	0.239000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	36.000	1	9.69100	1	33.971001	1	288.300	1	0.57000	1		9	0.237000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	37.000	1	9.66900	1	33.970001	1	288.200	1	0.56000	1		9	0.235000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	38.000	1	9.50700	1	33.970001	1	288.000	1	0.55000	1		9	0.233000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	39.000	1	9.28800	1	33.969002	1	288.400	1	0.52000	1		9	0.227000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	40.000	1	9.00600	1	33.966999	1	288.800	1	0.50000	1		9	0.212000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	41.000	1	8.84500	1	33.965000	1	289.300	1	0.47000	1		9	0.194000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	42.000	1	8.73900	1	33.964001	1	289.400	1	0.44000	1		9	0.179000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	43.000	1	8.70300	1	33.964001	1	289.500	1	0.43000	1		9	0.172000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	44.000	1	8.67300	1	33.964001	1	290.000	1	0.42000	1		9	0.169000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	45.000	1	8.63200	1	33.965000	1	290.500	1	0.41000	1		9	0.167000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	46.000	1	8.57300	1	33.966000	1	290.900	1	0.40000	1		9	0.165000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	47.000	1	8.49400	1	33.966999	1	291.100	1	0.40000	1		9	0.164000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	48.000	1	8.40300	1	33.969002	1	291.500	1	0.40000	1		9	0.164000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	49.000	1	8.31400	1	33.971001	1	291.900	1	0.39000	1		9	0.163000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	50.000	1	8.21600	1	33.971001	1	292.500	1	0.39000	1		9	0.162000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	51.000	1	8.11800	1	33.970001	1	293.000	1	0.38000	1		9	0.158000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	52.000	1	7.98900	1	33.970001	1	293.500	1	0.38000	1		9	0.153000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	53.000	1	7.85800	1	33.967999	1	293.500	1	0.37000	1		9	0.148000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	54.000	1	7.74700	1	33.966999	1	293.500	1	0.35000	1		9	0.145000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	55.000	1	7.68100	1	33.966000	1	293.500	1	0.33000	1		9	0.141000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	56.000	1	7.62600	1	33.965000	1	293.700	1	0.32000	1		9	0.138000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	57.000	1	7.55500	1	33.966999	1	294.000	1	0.31000	1		9	0.133000	1		9		9		9	1
GA02	RC057022	C	2011-03-06T19:40:00	311.20670	-48.93580	58.000	1	7.42200	1	33.967999	1	294.300	1	0.31000	1		9	0.130000	1		9		9		9	1
