Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	2.000	1	27.50600	1	36.786999	1	196.800	1		9		9		9		9		9		9	1
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	3.000	1	27.49500	1	36.785999	1	197.400	1		9		9		9		9		9		9	1
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	4.000	1	27.47200	1	36.783001	1	198.400	1		9		9		9		9		9		9	1
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	5.000	1	27.43500	1	36.777000	1	198.700	1		9		9		9		9		9		9	1
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	6.000	1	27.36100	1	36.764999	1	198.700	1		9		9		9		9		9		9	1
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	7.000	1	27.23900	1	36.754002	1	198.800	1		9		9		9		9		9		9	1
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	8.000	1	27.11200	1	36.747002	1	199.000	1		9		9		9		9		9		9	1
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	9.000	1	27.01100	1	36.749001	1	199.300	1		9		9		9		9		9		9	1
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	10.000	1	26.95600	1	36.750000	1	199.600	1		9		9		9		9		9		9	1
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	11.000	1	26.91700	1	36.751999	1	199.900	1		9		9		9		9		9		9	1
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	12.000	1	26.88200	1	36.752998	1	200.000	1		9		9		9		9		9		9	1
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	13.000	1	26.82800	1	36.750999	1	200.200	1		9		9		9		9		9		9	1
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	14.000	1	26.72900	1	36.748001	1	200.300	1		9		9		9		9		9		9	1
GA02	RP321234	C	2010-06-16T00:22:00	292.49850	28.09050	15.000	1	26.61200	1	36.742001	1	200.500	1		9		9		9		9		9		9	1
