Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	4.000	1	18.83800	1	36.532001	1	225.500	1	0.15000	1		9	0.362000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	5.000	1	18.83700	1	36.530998	1	225.600	1	0.15000	1		9	0.362000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	6.000	1	18.83700	1	36.530998	1	225.600	1	0.15000	1		9	0.362000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	7.000	1	18.83200	1	36.530998	1	225.700	1	0.15000	1		9	0.362000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	8.000	1	18.81900	1	36.530998	1	225.700	1	0.15000	1		9	0.362000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	9.000	1	18.80600	1	36.530998	1	225.800	1	0.15000	1		9	0.362000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	10.000	1	18.79000	1	36.530998	1	225.800	1	0.16000	1		9	0.363000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	11.000	1	18.77800	1	36.530998	1	225.800	1	0.17000	1		9	0.364000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	12.000	1	18.76000	1	36.530998	1	225.900	1	0.19000	1		9	0.366000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	13.000	1	18.74800	1	36.529999	1	226.000	1	0.20000	1		9	0.369000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	14.000	1	18.69900	1	36.526001	1	226.000	1	0.23000	1		9	0.372000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	15.000	1	18.60000	1	36.521000	1	226.100	1	0.27000	1		9	0.378000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	16.000	1	18.50200	1	36.515999	1	226.400	1	0.32000	1		9	0.383000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	17.000	1	18.41400	1	36.514000	1	227.000	1	0.37000	1		9	0.388000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	18.000	1	18.37200	1	36.512001	1	228.200	1	0.40000	1		9	0.389000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	19.000	1	18.31100	1	36.511002	1	229.500	1	0.41000	1		9	0.389000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	20.000	1	18.27000	1	36.511002	1	230.500	1	0.41000	1		9	0.383000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	21.000	1	18.23700	1	36.512001	1	231.000	1	0.42000	1		9	0.377000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	22.000	1	18.22200	1	36.512001	1	231.100	1	0.42000	1		9	0.369000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	23.000	1	18.21400	1	36.513000	1	231.100	1	0.42000	1		9	0.357000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	24.000	1	18.20900	1	36.514000	1	230.700	1	0.43000	1		9	0.346000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	25.000	1	18.20400	1	36.515999	1	230.000	1	0.43000	1		9	0.337000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	26.000	1	18.19900	1	36.518002	1	228.900	1	0.43000	1		9	0.333000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	27.000	1	18.19300	1	36.519001	1	228.200	1	0.44000	1		9	0.328000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	28.000	1	18.18800	1	36.519001	1	227.700	1	0.45000	1		9	0.324000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	29.000	1	18.18600	1	36.520000	1	227.500	1	0.46000	1		9	0.324000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	30.000	1	18.18300	1	36.520000	1	227.300	1	0.47000	1		9	0.323000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	31.000	1	18.18000	1	36.521000	1	227.100	1	0.49000	1		9	0.322000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	32.000	1	18.17700	1	36.521000	1	226.700	1	0.50000	1		9	0.321000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	33.000	1	18.17400	1	36.521000	1	226.100	1	0.51000	1		9	0.319000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	34.000	1	18.17200	1	36.521999	1	225.600	1	0.52000	1		9	0.318000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	35.000	1	18.17000	1	36.521999	1	225.200	1	0.52000	1		9	0.317000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	36.000	1	18.16800	1	36.521999	1	225.100	1	0.52000	1		9	0.315000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	37.000	1	18.16500	1	36.521999	1	225.100	1	0.52000	1		9	0.312000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	38.000	1	18.16100	1	36.521999	1	225.000	1	0.51000	1		9	0.304000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	39.000	1	18.15700	1	36.521999	1	225.000	1	0.50000	1		9	0.293000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	40.000	1	18.15400	1	36.522999	1	224.900	1	0.48000	1		9	0.280000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	41.000	1	18.15300	1	36.522999	1	224.400	1	0.46000	1		9	0.271000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	42.000	1	18.15300	1	36.523998	1	223.500	1	0.44000	1		9	0.265000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	43.000	1	18.15300	1	36.523998	1	222.100	1	0.43000	1		9	0.260000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	44.000	1	18.15200	1	36.523998	1	220.900	1	0.42000	1		9	0.256000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	45.000	1	18.15100	1	36.523998	1	220.300	1	0.41000	1		9	0.253000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	46.000	1	18.14900	1	36.523998	1	220.200	1	0.39000	1		9	0.249000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	47.000	1	18.14800	1	36.523998	1	220.300	1	0.38000	1		9	0.247000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	48.000	1	18.14600	1	36.523998	1	220.500	1	0.37000	1		9	0.243000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	49.000	1	18.14500	1	36.523998	1	220.600	1	0.36000	1		9	0.241000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	50.000	1	18.14500	1	36.523998	1	220.500	1	0.35000	1		9	0.237000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	51.000	1	18.14400	1	36.523998	1	220.400	1	0.35000	1		9	0.235000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	52.000	1	18.14400	1	36.523998	1	220.200	1	0.35000	1		9	0.232000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	53.000	1	18.14400	1	36.523998	1	219.900	1	0.35000	1		9	0.230000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	54.000	1	18.14400	1	36.523998	1	219.500	1	0.34000	1		9	0.228000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	55.000	1	18.14400	1	36.523998	1	219.000	1	0.34000	1		9	0.226000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	56.000	1	18.14300	1	36.523998	1	218.700	1	0.33000	1		9	0.224000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	57.000	1	18.14300	1	36.523998	1	218.600	1	0.33000	1		9	0.221000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	58.000	1	18.14200	1	36.523998	1	218.500	1	0.32000	1		9	0.220000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	59.000	1	18.14200	1	36.523998	1	218.200	1	0.31000	1		9	0.218000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	60.000	1	18.14100	1	36.523998	1	218.000	1	0.31000	1		9	0.216000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	61.000	1	18.14100	1	36.525002	1	217.900	1	0.30000	1		9	0.212000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	62.000	1	18.14000	1	36.525002	1	217.800	1	0.29000	1		9	0.207000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	63.000	1	18.14000	1	36.523998	1	217.800	1	0.28000	1		9	0.204000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	64.000	1	18.13900	1	36.523998	1	217.800	1	0.27000	1		9	0.201000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	65.000	1	18.13800	1	36.523998	1	217.800	1	0.26000	1		9	0.197000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	66.000	1	18.13700	1	36.523998	1	217.700	1	0.25000	1		9	0.194000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	67.000	1	18.13700	1	36.523998	1	217.400	1	0.24000	1		9	0.190000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	68.000	1	18.13600	1	36.523998	1	217.200	1	0.23000	1		9	0.187000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	69.000	1	18.13500	1	36.523998	1	217.000	1	0.22000	1		9	0.179000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	70.000	1	18.13300	1	36.523998	1	217.000	1	0.21000	1		9	0.171000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	71.000	1	18.13200	1	36.523998	1	217.100	1	0.19000	1		9	0.163000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	72.000	1	18.13000	1	36.523998	1	217.200	1	0.18000	1		9	0.158000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	73.000	1	18.12800	1	36.523998	1	217.300	1	0.16000	1		9	0.156000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	74.000	1	18.12700	1	36.523998	1	217.300	1	0.14000	1		9	0.154000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	75.000	1	18.12200	1	36.522999	1	217.200	1	0.14000	1		9	0.149000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	76.000	1	18.11100	1	36.521000	1	217.200	1	0.13000	1		9	0.143000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	77.000	1	18.09000	1	36.519001	1	217.100	1	0.12000	1		9	0.135000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	78.000	1	18.06700	1	36.516998	1	216.900	1	0.11000	1		9	0.129000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	79.000	1	18.04800	1	36.514999	1	216.700	1	0.10000	1		9	0.124000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	80.000	1	18.03000	1	36.514000	1	216.300	1	0.09000	1		9	0.120000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	81.000	1	18.01400	1	36.513000	1	215.600	1	0.09000	1		9	0.117000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	82.000	1	17.99900	1	36.513000	1	214.500	1	0.08000	1		9	0.114000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	83.000	1	17.98800	1	36.512001	1	213.700	1	0.08000	1		9	0.113000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	84.000	1	17.97800	1	36.512001	1	213.100	1	0.08000	1		9	0.110000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	85.000	1	17.95200	1	36.509998	1	212.800	1	0.07000	1		9	0.107000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	86.000	1	17.92500	1	36.508999	1	212.600	1	0.07000	1		9	0.103000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	87.000	1	17.89900	1	36.507999	1	212.600	1	0.07000	1		9	0.099000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	88.000	1	17.88000	1	36.507999	1	212.800	1	0.06000	1		9	0.095000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	89.000	1	17.86200	1	36.507000	1	213.000	1	0.05000	1		9	0.093000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	90.000	1	17.84200	1	36.507000	1	213.200	1	0.05000	1		9	0.091000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	91.000	1	17.83300	1	36.507000	1	213.000	1	0.05000	1		9	0.089000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	92.000	1	17.82600	1	36.507000	1	212.700	1	0.05000	1		9	0.088000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	93.000	1	17.82200	1	36.507999	1	212.300	1	0.05000	1		9	0.087000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	94.000	1	17.80300	1	36.507999	1	212.100	1	0.05000	1		9	0.086000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	95.000	1	17.78200	1	36.507999	1	211.900	1	0.05000	1		9	0.084000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	96.000	1	17.76000	1	36.507000	1	211.600	1	0.05000	1		9	0.081000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	97.000	1	17.74700	1	36.507000	1	211.500	1	0.05000	1		9	0.079000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	98.000	1	17.73300	1	36.507000	1	211.300	1	0.04000	1		9	0.076000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	99.000	1	17.71900	1	36.506001	1	211.200	1	0.04000	1		9	0.074000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	100.000	1	17.71200	1	36.506001	1	210.600	1	0.04000	1		9	0.072000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	101.000	1	17.70900	1	36.506001	1	209.800	1	0.04000	1		9	0.071000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	102.000	1	17.70800	1	36.507000	1	209.200	1	0.04000	1		9	0.070000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	103.000	1	17.70400	1	36.507999	1	208.900	1	0.04000	1		9	0.069000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	104.000	1	17.69900	1	36.507999	1	209.000	1	0.04000	1		9	0.068000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	105.000	1	17.69200	1	36.507999	1	209.300	1	0.04000	1		9	0.068000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	106.000	1	17.68100	1	36.507999	1	209.700	1	0.04000	1		9	0.067000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	107.000	1	17.66700	1	36.507000	1	209.900	1	0.04000	1		9	0.067000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	108.000	1	17.65500	1	36.507000	1	209.900	1	0.04000	1		9	0.066000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	109.000	1	17.64900	1	36.507000	1	209.700	1	0.04000	1		9	0.065000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	110.000	1	17.64500	1	36.507000	1	209.100	1	0.04000	1		9	0.064000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	111.000	1	17.64200	1	36.507000	1	208.300	1	0.04000	1		9	0.063000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	112.000	1	17.62600	1	36.507000	1	207.700	1	0.04000	1		9	0.062000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	113.000	1	17.61000	1	36.506001	1	207.400	1	0.03000	1		9	0.060000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	114.000	1	17.59200	1	36.505001	1	207.500	1	0.03000	1		9	0.058000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	115.000	1	17.58800	1	36.505001	1	207.800	1	0.03000	1		9	0.057000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	116.000	1	17.58200	1	36.504002	1	208.100	1	0.03000	1		9	0.055000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	117.000	1	17.57700	1	36.504002	1	208.200	1	0.02000	1		9	0.054000	1		9		9		9	1
GA02	RP319172	C	2010-05-21T13:30:00	304.56839	34.32770	118.000	1	17.57200	1	36.502998	1	208.000	1	0.02000	1		9	0.053000	1		9		9		9	1
