Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	7.000	1	28.10200	1	37.439999	1	193.900	1	0.01000	1		9	0.060000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	8.000	1	28.08800	1	37.438999	1	193.900	1	0.01000	1		9	0.060000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	9.000	1	28.03100	1	37.438000	1	193.900	1	0.01000	1		9	0.060000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	10.000	1	27.97600	1	37.437000	1	193.900	1	0.01000	1		9	0.061000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	11.000	1	27.92700	1	37.436001	1	193.800	1	0.01000	1		9	0.063000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	12.000	1	27.91400	1	37.436001	1	193.800	1	0.01000	1		9	0.065000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	13.000	1	27.91100	1	37.436001	1	193.800	1	0.01000	1		9	0.066000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	14.000	1	27.90900	1	37.436001	1	193.900	1	0.01000	1		9	0.066000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	15.000	1	27.90700	1	37.436001	1	193.900	1	0.01000	1		9	0.066000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	16.000	1	27.90600	1	37.436001	1	193.900	1	0.01000	1		9	0.066000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	17.000	1	27.90300	1	37.436001	1	193.900	1	0.01000	1		9	0.066000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	18.000	1	27.90000	1	37.436001	1	194.100	1	0.01000	1		9	0.066000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	19.000	1	27.89700	1	37.436001	1	194.300	1	0.01000	1		9	0.067000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	20.000	1	27.89400	1	37.436001	1	194.400	1	0.01000	1		9	0.067000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	21.000	1	27.89200	1	37.436001	1	194.400	1	0.01000	1		9	0.067000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	22.000	1	27.89000	1	37.436001	1	194.400	1	0.01000	1		9	0.067000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	23.000	1	27.88800	1	37.436001	1	194.300	1	0.01000	1		9	0.067000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	24.000	1	27.88500	1	37.436001	1	194.100	1	0.02000	1		9	0.067000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	25.000	1	27.88400	1	37.436001	1	194.000	1	0.02000	1		9	0.067000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	26.000	1	27.88300	1	37.436001	1	193.900	1	0.02000	1		9	0.068000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	27.000	1	27.88200	1	37.436001	1	193.900	1	0.02000	1		9	0.068000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	28.000	1	27.88200	1	37.436001	1	194.100	1	0.02000	1		9	0.068000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	29.000	1	27.88200	1	37.436001	1	194.200	1	0.02000	1		9	0.068000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	30.000	1	27.88000	1	37.437000	1	194.300	1	0.02000	1		9	0.068000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	31.000	1	27.87900	1	37.437000	1	194.300	1	0.02000	1		9	0.068000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	32.000	1	27.87700	1	37.438000	1	194.200	1	0.02000	1		9	0.068000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	33.000	1	27.87600	1	37.438999	1	194.100	1	0.02000	1		9	0.068000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	34.000	1	27.87300	1	37.439999	1	194.300	1	0.02000	1		9	0.069000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	35.000	1	27.87000	1	37.441002	1	194.600	1	0.02000	1		9	0.069000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	36.000	1	27.86800	1	37.442001	1	194.900	1	0.02000	1		9	0.069000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	37.000	1	27.86700	1	37.442001	1	195.100	1	0.02000	1		9	0.069000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	38.000	1	27.86500	1	37.443001	1	194.900	1	0.02000	1		9	0.070000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	39.000	1	27.86300	1	37.444000	1	194.700	1	0.02000	1		9	0.070000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	40.000	1	27.86100	1	37.445000	1	194.600	1	0.02000	1		9	0.069000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	41.000	1	27.86000	1	37.445999	1	194.500	1	0.02000	1		9	0.069000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	42.000	1	27.85900	1	37.445999	1	194.500	1	0.02000	1		9	0.069000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	43.000	1	27.85800	1	37.448002	1	194.700	1	0.02000	1		9	0.069000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	44.000	1	27.85500	1	37.450001	1	194.900	1	0.02000	1		9	0.069000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	45.000	1	27.85000	1	37.453999	1	195.100	1	0.02000	1		9	0.069000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	46.000	1	27.83700	1	37.459999	1	195.200	1	0.02000	1		9	0.070000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	47.000	1	27.81300	1	37.466000	1	195.400	1	0.02000	1		9	0.070000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	48.000	1	27.77500	1	37.473999	1	195.800	1	0.02000	1		9	0.070000	1		9		9		9	1
GA02	RC057132	C	2011-03-20T14:54:00	329.39481	-17.01730	49.000	1	27.74100	1	37.480000	1	196.400	1	0.03000	1		9	0.070000	1		9		9		9	1
