Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	3.000	1	28.43700	1	36.137001	1	193.600	1	0.01000	1		9	0.073000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	4.000	1	28.43800	1	36.137001	1	193.600	1	0.01000	1		9	0.072000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	5.000	1	28.44000	1	36.137001	1	193.600	1	0.01000	1		9	0.072000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	6.000	1	28.44100	1	36.137001	1	193.600	1	0.01000	1		9	0.072000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	7.000	1	28.44100	1	36.137001	1	193.600	1	0.01000	1		9	0.072000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	8.000	1	28.44100	1	36.137001	1	193.700	1	0.01000	1		9	0.072000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	9.000	1	28.44200	1	36.137001	1	193.800	1	0.01000	1		9	0.072000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	10.000	1	28.44200	1	36.137001	1	194.000	1	0.01000	1		9	0.072000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	11.000	1	28.44100	1	36.137001	1	194.100	1	0.01000	1		9	0.071000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	12.000	1	28.43800	1	36.137001	1	194.200	1	0.01000	1		9	0.071000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	13.000	1	28.43300	1	36.137001	1	194.300	1	0.01000	1		9	0.071000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	14.000	1	28.42800	1	36.137001	1	194.300	1	0.01000	1		9	0.071000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	15.000	1	28.42700	1	36.137001	1	194.300	1	0.01000	1		9	0.071000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	16.000	1	28.42500	1	36.137001	1	194.400	1	0.01000	1		9	0.071000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	17.000	1	28.41300	1	36.138000	1	194.500	1	0.01000	1		9	0.071000	1		9		9		9	1
GA02	RP321272	C	2010-06-19T21:44:00	296.41669	22.34110	18.000	1	28.37500	1	36.139000	1	194.700	1	0.01000	1		9	0.071000	1		9		9		9	1
