Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA02	RC057012	C	2011-03-05T20:56:00	307.31149	-49.54750	5.000	1	10.19100	1	33.974998	1	285.400	1	0.43000	1		9	0.289000	1		9		9		9	1
GA02	RC057012	C	2011-03-05T20:56:00	307.31149	-49.54750	6.000	1	10.18500	1	33.974998	1	285.500	1	0.43000	1		9	0.289000	1		9		9		9	1
GA02	RC057012	C	2011-03-05T20:56:00	307.31149	-49.54750	7.000	1	10.16000	1	33.976002	1	285.700	1	0.43000	1		9	0.290000	1		9		9		9	1
GA02	RC057012	C	2011-03-05T20:56:00	307.31149	-49.54750	8.000	1	10.12800	1	33.978001	1	285.700	1	0.43000	1		9	0.292000	1		9		9		9	1
GA02	RC057012	C	2011-03-05T20:56:00	307.31149	-49.54750	9.000	1	10.08300	1	33.979000	1	285.700	1	0.44000	1		9	0.295000	1		9		9		9	1
GA02	RC057012	C	2011-03-05T20:56:00	307.31149	-49.54750	10.000	1	10.04100	1	33.980000	1	285.700	1	0.44000	1		9	0.297000	1		9		9		9	1
GA02	RC057012	C	2011-03-05T20:56:00	307.31149	-49.54750	11.000	1	10.00500	1	33.980999	1	285.700	1	0.45000	1		9	0.299000	1		9		9		9	1
GA02	RC057012	C	2011-03-05T20:56:00	307.31149	-49.54750	12.000	1	9.97500	1	33.981998	1	286.000	1	0.46000	1		9	0.301000	1		9		9		9	1
GA02	RC057012	C	2011-03-05T20:56:00	307.31149	-49.54750	13.000	1	9.95300	1	33.983002	1	286.300	1	0.46000	1		9	0.304000	1		9		9		9	1
GA02	RC057012	C	2011-03-05T20:56:00	307.31149	-49.54750	14.000	1	9.93200	1	33.984001	1	286.600	1	0.47000	1		9	0.306000	1		9		9		9	1
